Dados gravados: 2025-06-17 15:35:41.121568 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:37:23.657245 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.658248 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.658846 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.658846 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.658846 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.658846 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.658846 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.661516 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.662031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.662031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.662031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.663039 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.663039 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.664040 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.664040 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.664040 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.665038 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.665038 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.666043 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.667041 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.667786 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.669014 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.669720 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.670220 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.671067 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.671455 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.671953 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.671953 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.672964 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.672964 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.673966 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.673966 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.675462 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.676334 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.676334 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.677352 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.677352 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.678344 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.678344 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.679342 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.679342 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.879890 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.880921 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.880921 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.881920 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.882918 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.883336 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.883336 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.885146 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.885677 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.886735 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.887746 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.888847 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.888847 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.890224 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.890224 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.890224 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.891782 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.891843 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.892853 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.892853 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.893910 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.895981 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.896057 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.897983 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.898721 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.899733 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.900741 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.902125 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.902125 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.902125 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.904975 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.905984 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.905984 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.906985 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.906985 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.906985 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.907983 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.907983 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.908985 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.909986 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.910143 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.910143 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.912167 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.912167 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.912167 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.912167 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.912167 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.912167 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.912167 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.915421 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.915421 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.915421 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.916430 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.916430 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.918011 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.918569 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.918569 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.919752 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.920314 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.920314 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.921323 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.924778 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.925793 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.925793 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.926807 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.926807 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.927817 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.927817 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.928814 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.928814 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.929754 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.930248 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.930591 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.930591 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.931592 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.931592 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.931592 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.932593 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.932593 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.933599 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.933599 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.934814 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.934814 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.934814 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.934814 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.934814 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.934814 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.938322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.938322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.938322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.938322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.938322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.940343 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.940720 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.940720 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.941731 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.941731 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.942990 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.943567 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.943567 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.944581 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:23.945116 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:27.993971 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:27.993971 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:27.993971 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.002031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.002031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.002031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.002031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.002031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.002031 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.007784 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.008810 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.339759 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.339759 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.339759 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.339759 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.339759 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.339759 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.355412 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.356747 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.357861 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.358638 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.359597 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.360138 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.362359 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.363813 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.365942 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.368197 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.369706 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.371875 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.372885 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.374631 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.375739 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.377526 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.379545 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.381005 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.382019 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.382844 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.384377 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.386085 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.388045 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.389153 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.390826 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.393010 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.393982 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.396339 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.397348 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.398349 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.398349 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.399006 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.399843 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.401082 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.402668 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.403766 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.403766 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.404678 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.404678 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.405678 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.405678 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.406762 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.407703 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.408206 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.408993 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.408993 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.408993 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.408993 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.408993 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.412002 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.412534 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.412534 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.413544 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.413544 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.413544 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.414540 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.414540 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.415540 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.415929 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.416412 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.417214 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.418418 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.419427 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.419427 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.420429 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.420429 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.420429 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.421429 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.421429 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.422588 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.423002 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.423269 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.423269 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.424435 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.425210 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.425210 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.425210 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.425210 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.425210 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.425210 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.428358 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.428358 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.429366 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.429366 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.430368 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.430368 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.430368 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.431366 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.431366 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.432455 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.432967 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.433687 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.434691 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.434691 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.435695 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.435695 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.436696 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.436696 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.437620 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.437958 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.437958 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.438969 | Bid: 103925.83000000 | Ask: 103925.84000000
